dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	65538	65538
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	48206	48992
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	58235	58235
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	62430	62430
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	56978	63403
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	77875	77875
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL (PwD)	Gender-Neutral	1114908	1114908
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	279461	279461
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	40600	40600
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	56795	56795
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	45932	45932
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	47099	47099
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	64723	64723
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	147508	147508
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	14134	14134
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	23501	23501
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	7694	7694
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	11008	11008
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)	DASA-Non CIWG	OPEN	Gender-Neutral	280185	280185
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	17779	19193
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	23046	23046
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	24371	24791
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	28654	30967
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	21069	21069
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	24219	24219
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	41654	41654
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	89305	89305
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	403960	403960
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	12375	12375
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	22241	22241
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	19816	19816
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	18213	18213
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	14064	14064
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)	DASA-Non CIWG	OPEN	Gender-Neutral	485153	485153
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	25014	25272
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	40377	40377
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	29700	29700
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	30701	30701
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	24957	24957
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	43871	43871
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	29703	29935
Visvesvaraya National Institute of Technology, Nagpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	30590	30926
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	49952	52070
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	65274	68355
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	77148	77347
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	76620	76620
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	65283	65283
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	89551	106915
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	322987	322987
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	45491	45632
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	81940	81940
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	53570	54252
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	173042	174360
Visvesvaraya National Institute of Technology, Nagpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	169434	169434
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	65595	65595
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	73872	73872
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	79792	83197
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	70938	70938
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	118292	121930
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	351480	351480
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	50304	50698
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	80172	80172
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	52313	52512
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	58973	59462
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	93357	93357
Visvesvaraya National Institute of Technology, Nagpur	Mining Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	181941	181941
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	86160	86160
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	93485	93485
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	91219	91866
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	110742	110742
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	74146	78606
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	102262	102262
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	81341	81341
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	111293	111293
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	80585	84363
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	122214	122214
National Institute of Technology, Andhra Pradesh	Bio Technology (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	268239	268239
National Institute of Technology, Andhra Pradesh	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	58841	58841
National Institute of Technology, Andhra Pradesh	Chemical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	203811	203811
National Institute of Technology, Andhra Pradesh	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	57385	58213
National Institute of Technology, Andhra Pradesh	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	73464	73464
National Institute of Technology, Andhra Pradesh	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	70223	70223
National Institute of Technology, Andhra Pradesh	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	67515	68069
National Institute of Technology, Andhra Pradesh	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	89004	89004
National Institute of Technology, Andhra Pradesh	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	264033	264033
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	69766	69766
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	73140	73140
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	77880	83798
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	281267	281267
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	66190	67509
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	96084	96084
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	73276	73276
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	121200	121200
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	69612	75614
National Institute of Technology, Andhra Pradesh	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	97782	97782
National Institute of Technology, Andhra Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	29460	29695
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	41193	41193
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	48052	48052
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	50654	52087
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	73889	73889
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	38227	38383
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	60461	60461
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	46896	46896
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	64454	64454
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	48835	48835
National Institute of Technology, Andhra Pradesh	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	70658	78788
National Institute of Technology, Andhra Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	31019	31019
National Institute of Technology, Andhra Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	39403	39668
National Institute of Technology, Andhra Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	62723	62723
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	49083	49439
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	75742	75742
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	50671	50671
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	76915	76915
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	56388	59160
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	92066	92066
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	53099	53750
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	82489	82489
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	55537	55537
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	97320	97320
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	60866	60866
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	89085	89085
National Institute of Technology, Andhra Pradesh	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	208331	208331
National Institute of Technology, Andhra Pradesh	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	79045	80114
National Institute of Technology, Andhra Pradesh	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	85399	85399
National Institute of Technology, Andhra Pradesh	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	102073	102073
National Institute of Technology, Andhra Pradesh	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	65861	74996
National Institute of Technology, Andhra Pradesh	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	79091	79091
National Institute of Technology, Andhra Pradesh	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	80227	82069
National Institute of Technology, Andhra Pradesh	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	100485	100485
National Institute of Technology, Andhra Pradesh	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	250692	250692
Indian Institute of Engineering Science and Technology, Shibpur	Aerospace Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	106053	106543
Indian Institute of Engineering Science and Technology, Shibpur	Aerospace Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	33354	35467
Indian Institute of Engineering Science and Technology, Shibpur	Aerospace Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	63463	63463
Indian Institute of Engineering Science and Technology, Shibpur	Aerospace Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	42417	42417
Indian Institute of Engineering Science and Technology, Shibpur	Aerospace Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	43018	49728
Indian Institute of Engineering Science and Technology, Shibpur	Aerospace Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	208539	208539
Indian Institute of Engineering Science and Technology, Shibpur	Architecture (5 Years, Bachelor of Architecture)	Home State	ST	Gender-Neutral	26768	26768
Indian Institute of Engineering Science and Technology, Shibpur	Architecture (5 Years, Bachelor of Architecture)	Other State	OBC-NCL	Gender-Neutral	3536	3536
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	55670	57234
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	76623	76623
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	120766	123190
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	632849	690721
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	64413	68076
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	73168	98705
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	70759	73518
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	106046	110461
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	71292	73692
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	106581	110498
Indian Institute of Engineering Science and Technology, Shibpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	188859	195736
Indian Institute of Engineering Science and Technology, Shibpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	20624	20624
Indian Institute of Engineering Science and Technology, Shibpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	31763	31763
Indian Institute of Engineering Science and Technology, Shibpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	152087	152087
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	27707	27707
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	36082	37614
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	61185	63458
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	39094	41264
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	66088	66088
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	41485	43194
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	79135	79135
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	148512	148512
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	196216	196216
Indian Institute of Engineering Science and Technology, Shibpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	265246	265246
Indian Institute of Engineering Science and Technology, Shibpur	Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	29749	30531
Indian Institute of Engineering Science and Technology, Shibpur	Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	47908	49343
Indian Institute of Engineering Science and Technology, Shibpur	Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	50465	50465
Indian Institute of Engineering Science and Technology, Shibpur	Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	34311	34887
Indian Institute of Engineering Science and Technology, Shibpur	Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	134049	134049
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	26079	26079
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	40736	41878
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	27063	27063
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	30310	30310
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	45420	46734
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	288702	288702
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	38614	38614
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	109754	109754
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	413922	413922
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	43137	45428
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	80096	81272
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	55198	55198
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	85176	85176
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	52656	53399
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	85922	91214
